1,2.5560731887817383
2,2.081789493560791
3,2.0060112476348877
4,1.9951927661895752
5,2.1186842918395996
6,2.2239980697631836
7,2.3464293479919434
8,2.586364984512329
9,2.8110077381134033
10,3.0599217414855957
11,3.3009157180786133
12,3.550225019454956
13,3.8209972381591797
14,4.153644800186157
